max_hover,scroll_reversals,scroll_sample_count,has_technical_selection,loyalty_tier,label
4.3949,0,0,0,0,none
3.7912,0,3,0,0,none
5.972,5,6,0,1,loyalty_recognition
4.9548,0,1,0,0,none
2.9824,0,0,1,0,none
4.9092,3,4,0,0,price_hesitation
1.865,5,8,0,0,none
9.1934,2,8,0,1,loyalty_recognition
2.581,2,3,1,0,none
2.6575,3,6,0,1,loyalty_recognition
5.1339,0,0,1,0,technical_friction
2.6935,0,1,0,0,none
7.0305,0,1,0,0,none
0.3105,2,3,1,0,none
9.7135,2,4,0,0,none
4.9983,0,1,0,1,loyalty_recognition
6.3188,4,5,0,0,price_hesitation
9.7942,1,2,0,0,none
2.6706,1,2,0,0,none
5.3508,0,10,0,0,none
1.135,2,3,0,0,price_hesitation
2.7201,6,7,1,0,none
2.9368,0,1,0,0,none
4.7465,1,2,1,1,loyalty_recognition
2.709,4,7,0,0,price_hesitation
6.8685,0,10,1,0,technical_friction
2.7058,4,9,0,1,loyalty_recognition
8.0968,4,5,0,0,price_hesitation
8.2794,4,5,0,0,price_hesitation
0.0203,1,9,1,0,none
8.0024,1,2,0,0,none
4.9704,7,10,0,0,price_hesitation
1.66,0,7,0,0,technical_friction
6.4659,4,5,1,0,technical_friction
8.4278,0,0,1,1,technical_friction
5.2019,0,0,0,0,none
4.1691,3,6,1,0,technical_friction
4.4026,2,6,0,0,none
0.8981,8,9,1,1,none
1.2501,4,6,1,0,none
7.7556,0,0,1,1,loyalty_recognition
5.1494,1,2,1,0,technical_friction
2.0011,0,10,1,0,none
5.3279,4,5,1,0,technical_friction
8.0991,0,7,1,0,loyalty_recognition
8.8689,1,3,0,0,none
9.6827,1,2,0,0,none
1.0103,5,8,0,0,none
6.6569,3,8,0,0,price_hesitation
2.0418,1,2,0,1,loyalty_recognition
9.1018,6,7,0,0,price_hesitation
0.2985,0,5,0,0,technical_friction
2.2315,3,4,0,1,none
7.3071,2,3,1,0,technical_friction
4.0044,7,10,1,0,technical_friction
4.906,0,0,1,0,technical_friction
0.157,1,2,0,0,none
7.9473,2,3,1,0,technical_friction
6.6753,0,0,0,1,none
0.1038,7,8,0,0,none
3.6307,1,4,0,0,none
2.9264,5,10,0,0,price_hesitation
0.5696,2,5,0,0,none
3.0294,6,7,1,0,price_hesitation
3.2337,1,2,1,0,none
9.523,1,2,0,0,price_hesitation
3.2998,0,1,0,0,none
5.044,0,1,0,1,loyalty_recognition
6.219,5,6,1,0,technical_friction
0.8106,1,2,0,1,none
5.5125,5,6,0,0,price_hesitation
6.6151,0,0,0,0,none
3.1565,0,0,1,0,none
8.5458,2,3,1,0,technical_friction
0.9468,1,8,0,0,none
0.3618,4,5,1,1,none
0.1147,2,4,0,1,none
0.8373,3,9,1,1,technical_friction
4.78,1,10,0,0,none
7.8899,0,2,0,0,none
9.4319,5,6,0,1,loyalty_recognition
6.7955,3,9,1,1,loyalty_recognition
5.049,1,9,0,0,none
2.1715,0,6,0,0,none
4.0707,0,0,0,0,none
4.9956,0,1,1,0,technical_friction
5.6392,3,4,0,0,price_hesitation
3.9837,8,9,1,0,price_hesitation
1.7914,2,3,1,0,none
9.6719,2,7,0,0,none
8.0664,1,6,1,0,technical_friction
4.0002,6,8,0,1,loyalty_recognition
1.4796,1,2,1,0,none
8.3692,4,9,0,0,price_hesitation
3.7147,0,6,1,0,none
0.852,1,2,0,0,none
6.9835,0,1,0,0,none
5.1199,3,4,0,0,loyalty_recognition
5.309,1,3,1,0,technical_friction
8.0402,6,9,1,0,technical_friction
3.0051,7,8,1,0,price_hesitation
0.2524,0,0,1,0,price_hesitation
5.5402,2,8,0,0,none
7.0677,7,8,1,0,technical_friction
4.8076,1,4,1,0,technical_friction
2.8616,1,2,0,0,none
5.9516,7,9,1,1,loyalty_recognition
4.9633,5,8,0,0,price_hesitation
6.07,2,3,0,0,none
2.1439,1,2,1,0,none
2.8984,1,3,0,0,none
4.716,4,7,1,1,loyalty_recognition
1.2015,1,2,1,0,none
4.8076,3,4,1,0,technical_friction
5.8623,2,6,0,1,loyalty_recognition
2.6462,4,5,0,0,price_hesitation
7.4936,6,7,0,0,price_hesitation
6.2542,4,5,1,0,technical_friction
4.6122,7,8,0,0,price_hesitation
5.4442,2,4,0,0,none
0.2757,0,1,1,0,none
0.0022,2,4,0,0,none
0.0254,6,8,1,0,none
6.6631,5,6,1,1,loyalty_recognition
5.659,1,2,0,0,none
6.1806,1,2,0,1,none
9.6506,7,10,1,0,technical_friction
9.4176,6,8,0,0,price_hesitation
6.5785,4,5,0,0,price_hesitation
3.4887,3,10,1,0,price_hesitation
6.1114,3,5,0,0,price_hesitation
3.746,3,8,1,0,price_hesitation
7.808,3,7,0,1,loyalty_recognition
0.4589,1,2,0,1,none
9.2453,4,7,0,0,price_hesitation
1.1146,2,9,0,0,none
3.279,4,6,0,0,price_hesitation
4.4719,5,10,1,0,technical_friction
9.143,1,8,0,0,none
5.2092,1,4,0,0,none
6.9342,0,0,0,0,none
6.2797,5,6,1,1,loyalty_recognition
8.0553,2,3,0,0,none
2.9105,2,4,0,0,none
6.6322,4,6,1,0,technical_friction
9.9652,3,9,1,0,technical_friction
2.0672,0,10,0,0,none
0.0322,0,3,0,0,loyalty_recognition
8.0431,7,10,1,1,loyalty_recognition
0.5547,1,8,0,1,none
6.0,2,3,0,1,loyalty_recognition
0.8465,1,2,1,0,none
1.315,1,5,0,1,loyalty_recognition
9.0526,0,9,1,0,technical_friction
0.1489,3,4,0,0,none
2.9048,2,3,1,0,none
9.3416,4,5,0,1,loyalty_recognition
9.3377,3,4,0,1,loyalty_recognition
8.1223,2,3,0,0,none
2.8421,3,4,0,0,price_hesitation
8.4545,0,1,1,0,technical_friction
1.6876,6,7,0,0,none
6.9343,2,3,1,0,technical_friction
2.4066,3,4,0,0,loyalty_recognition
2.1469,4,5,0,0,price_hesitation
7.1754,3,4,1,1,loyalty_recognition
2.3151,5,6,0,1,loyalty_recognition
0.2444,0,1,0,0,none
0.9283,3,5,1,1,loyalty_recognition
4.9977,0,0,0,0,none
8.8947,7,8,0,0,price_hesitation
8.8068,0,2,0,0,none
7.6592,4,6,0,1,loyalty_recognition
4.3409,2,3,0,0,none
1.6876,5,6,0,1,loyalty_recognition
6.1505,0,0,0,0,none
5.8334,0,0,0,0,none
2.6827,6,9,0,0,price_hesitation
1.8574,0,0,0,1,loyalty_recognition
7.07,0,4,0,0,none
5.2083,4,5,0,1,loyalty_recognition
9.809,6,7,0,0,price_hesitation
9.1549,1,2,1,0,none
7.9964,0,2,1,1,loyalty_recognition
4.5591,0,1,1,1,loyalty_recognition
5.7165,5,8,0,0,price_hesitation
7.0957,7,8,0,0,price_hesitation
4.9107,0,0,1,0,technical_friction
5.2874,4,5,0,0,price_hesitation
3.5135,6,9,1,1,loyalty_recognition
8.8944,1,2,0,0,none
9.9834,2,3,1,1,loyalty_recognition
4.1123,0,6,1,1,loyalty_recognition
3.3176,1,2,0,1,loyalty_recognition
7.4739,1,2,0,1,loyalty_recognition
9.175,5,6,0,0,price_hesitation
9.7184,3,5,0,1,loyalty_recognition
8.7063,4,5,0,0,price_hesitation
7.8412,5,10,0,0,price_hesitation
9.8052,2,3,1,0,technical_friction
8.1963,1,4,0,0,none
8.2845,3,4,1,0,technical_friction
4.707,6,7,0,0,price_hesitation
0.5721,4,5,0,0,none
6.0216,3,4,1,0,technical_friction
8.4094,0,7,0,0,none
4.2538,2,10,0,0,none
7.395,0,0,0,1,loyalty_recognition
6.4935,4,9,0,1,loyalty_recognition
4.6494,6,7,0,1,loyalty_recognition
9.6414,3,7,0,0,price_hesitation
3.6839,2,3,0,0,none
4.6698,3,4,0,0,price_hesitation
2.8215,3,7,0,0,price_hesitation
7.7302,0,1,1,0,technical_friction
1.2309,5,6,1,1,loyalty_recognition
3.2094,5,6,1,0,price_hesitation
5.4886,4,7,0,1,loyalty_recognition
4.405,6,7,0,0,price_hesitation
7.8097,1,9,0,1,loyalty_recognition
5.8761,2,7,1,0,technical_friction
1.9947,0,1,0,0,none
8.0659,5,8,1,0,technical_friction
3.4881,2,9,1,0,none
5.8622,4,5,0,0,loyalty_recognition
6.4303,4,6,0,0,none
7.0905,2,6,1,1,loyalty_recognition
9.5168,5,9,0,0,loyalty_recognition
1.7732,1,2,1,1,loyalty_recognition
6.0737,4,6,0,1,loyalty_recognition
9.8052,1,9,1,0,technical_friction
8.0299,2,9,1,0,technical_friction
9.6148,3,6,0,0,price_hesitation
1.5215,8,9,0,0,none
4.1634,1,4,0,0,none
1.9069,5,8,0,1,loyalty_recognition
3.9454,5,6,0,0,price_hesitation
0.3935,6,7,0,0,none
0.7504,5,7,1,0,none
4.9305,1,2,0,0,none
8.8536,5,6,0,1,loyalty_recognition
9.0784,3,10,0,0,loyalty_recognition
5.2106,5,9,0,1,loyalty_recognition
6.5544,6,7,0,0,price_hesitation
9.3436,4,5,1,0,technical_friction
8.1713,0,3,0,0,none
3.5439,0,1,0,0,none
9.7733,3,6,0,0,price_hesitation
4.1981,6,7,0,0,price_hesitation
2.3006,3,4,0,0,price_hesitation
2.4417,3,7,1,0,price_hesitation
3.3433,4,9,0,1,technical_friction
7.0642,0,0,1,1,loyalty_recognition
5.178,1,6,0,0,none
2.0962,0,2,1,0,none
3.0679,1,2,1,0,none
0.6564,4,10,1,1,none
6.9245,1,2,0,0,none
8.2317,6,7,0,0,price_hesitation
1.6074,3,4,0,1,loyalty_recognition
0.8449,3,7,1,0,none
3.19,3,5,0,1,loyalty_recognition
7.6721,2,9,0,0,price_hesitation
1.9722,4,8,1,0,none
5.9348,5,6,0,0,price_hesitation
2.7723,4,9,0,0,price_hesitation
3.1063,5,6,0,0,price_hesitation
0.8216,0,0,0,0,none
0.1378,2,3,1,0,none
3.0796,5,6,0,0,price_hesitation
4.4231,8,9,0,0,price_hesitation
3.5727,5,6,1,0,price_hesitation
8.883,7,10,1,0,technical_friction
3.7918,1,7,1,0,none
4.2383,3,7,0,0,price_hesitation
7.1542,3,4,0,0,price_hesitation
5.3532,1,2,0,0,none
6.1204,4,10,0,1,loyalty_recognition
3.3606,5,7,1,0,price_hesitation
4.8866,3,4,0,0,price_hesitation
3.8653,7,8,0,0,price_hesitation
0.207,0,1,1,0,none
8.5971,3,4,0,0,price_hesitation
5.6367,2,6,0,0,none
2.3114,4,10,1,0,price_hesitation
3.3612,3,4,0,0,price_hesitation
2.879,2,10,0,1,loyalty_recognition
7.1049,4,10,0,0,price_hesitation
6.031,0,0,0,0,none
6.3643,5,9,1,0,technical_friction
1.9353,1,2,0,1,loyalty_recognition
1.1969,0,0,0,0,none
7.5659,0,1,1,0,technical_friction
5.2193,6,9,0,0,price_hesitation
9.8814,0,0,0,0,none
4.6707,1,3,0,0,none
0.5167,1,2,0,0,none
7.1618,0,0,0,1,loyalty_recognition
5.6078,7,10,1,1,loyalty_recognition
1.1499,4,5,0,1,loyalty_recognition
1.693,1,4,0,0,none
7.8137,4,5,0,0,price_hesitation
3.9083,4,9,0,1,loyalty_recognition
9.133,4,10,0,1,loyalty_recognition
2.5641,0,0,0,0,none
6.7202,5,6,0,0,price_hesitation
9.7834,1,4,0,0,none
0.7248,1,2,0,0,none
5.2154,1,2,0,0,none
0.3928,3,10,0,1,none
9.6903,1,2,0,0,none
4.8377,1,2,1,1,loyalty_recognition
5.7611,1,9,0,1,loyalty_recognition
2.1286,0,10,0,1,loyalty_recognition
5.3611,7,9,0,0,price_hesitation
5.9125,7,10,0,0,price_hesitation
9.7224,6,8,0,0,price_hesitation
1.7312,2,3,0,1,loyalty_recognition
8.01,1,2,1,0,technical_friction
6.6182,0,0,0,0,none
2.5857,4,5,0,0,price_hesitation
0.8452,0,1,0,0,none
4.9155,7,10,0,0,price_hesitation
1.8505,5,7,1,0,none
5.5401,0,0,0,1,loyalty_recognition
8.2687,3,7,0,0,price_hesitation
8.6672,3,4,1,1,loyalty_recognition
8.6886,0,4,0,0,none
3.5548,6,9,1,1,loyalty_recognition
9.6888,5,6,0,1,loyalty_recognition
6.925,1,9,0,0,none
5.3668,1,2,0,0,none
7.2689,0,9,1,0,technical_friction
6.761,0,2,1,0,technical_friction
7.7585,1,5,0,0,loyalty_recognition
1.505,0,1,1,0,price_hesitation
2.1214,5,10,1,1,loyalty_recognition
6.7256,0,2,1,0,technical_friction
4.8786,0,5,0,0,price_hesitation
8.8197,7,9,1,0,technical_friction
6.4307,6,7,0,0,price_hesitation
4.2799,3,5,0,0,price_hesitation
9.3374,0,1,0,0,none
0.5054,1,2,0,0,none
8.1236,3,7,1,0,technical_friction
6.9682,4,5,0,0,price_hesitation
8.5637,5,10,0,1,none
9.8058,0,0,0,1,loyalty_recognition
9.1985,6,7,0,1,loyalty_recognition
0.4339,0,0,1,0,none
3.4211,5,6,0,0,none
6.3772,2,3,0,0,none
7.4856,2,3,1,0,technical_friction
3.9588,6,10,0,0,price_hesitation
5.1584,2,10,1,0,technical_friction
0.4507,0,1,1,0,none
8.4625,0,0,1,0,technical_friction
1.5526,8,9,1,1,loyalty_recognition
0.2558,5,6,1,1,none
3.0345,5,6,0,0,loyalty_recognition
3.2698,2,9,1,0,none
2.4505,3,4,0,0,price_hesitation
6.7994,3,4,0,0,price_hesitation
0.8693,0,0,0,0,none
5.0215,6,8,0,0,price_hesitation
4.2724,4,5,0,1,none
1.9061,6,7,0,0,none
7.6438,0,2,1,1,price_hesitation
9.2818,2,3,0,0,none
0.455,1,3,0,0,loyalty_recognition
0.1817,1,3,0,0,none
6.9916,0,1,0,0,technical_friction
2.1257,1,2,0,0,none
7.7812,0,1,0,0,none
6.1881,0,1,0,1,loyalty_recognition
0.1079,2,7,0,1,none
2.0211,1,10,1,1,technical_friction
4.5087,1,2,1,0,technical_friction
4.6732,4,5,1,0,technical_friction
4.3301,6,7,0,1,loyalty_recognition
2.9887,5,7,1,0,price_hesitation
5.2762,5,8,1,0,technical_friction
3.927,4,10,0,0,price_hesitation
8.4675,3,8,1,0,technical_friction
1.7877,0,0,1,1,loyalty_recognition
4.6906,3,4,0,0,price_hesitation
9.1236,6,8,0,0,price_hesitation
1.243,3,4,0,0,none
3.9911,0,0,0,0,price_hesitation
7.9015,6,7,1,1,loyalty_recognition
1.3598,2,3,1,0,none
3.6076,7,8,1,0,price_hesitation
6.0643,4,8,0,0,price_hesitation
7.3304,5,6,0,0,technical_friction
2.4584,0,0,1,0,none
0.9187,3,6,1,0,none
0.3215,3,4,0,0,none
4.6719,3,4,1,0,technical_friction
7.6828,3,6,0,0,price_hesitation
3.874,1,2,0,1,loyalty_recognition
6.2177,7,8,0,0,price_hesitation
6.8736,0,3,1,0,technical_friction
0.7622,1,8,1,0,none
6.3569,3,4,1,0,loyalty_recognition
4.4587,1,4,0,1,loyalty_recognition
3.8576,0,0,1,0,none
4.3777,0,5,1,0,technical_friction
7.6154,1,2,1,0,technical_friction
5.1144,2,3,1,1,loyalty_recognition
3.7193,6,7,0,0,price_hesitation
8.4219,1,2,0,0,none
7.0463,4,5,0,0,price_hesitation
8.2079,8,10,0,1,loyalty_recognition
4.3365,0,0,0,0,none
6.3267,6,9,0,1,loyalty_recognition
3.108,4,10,0,0,price_hesitation
7.7288,5,9,1,0,technical_friction
9.4317,4,8,0,0,price_hesitation
8.4751,5,6,0,1,loyalty_recognition
2.6223,0,1,0,1,price_hesitation
5.6423,4,5,0,1,loyalty_recognition
1.3084,2,6,1,1,price_hesitation
4.9603,2,7,0,0,none
8.8431,0,6,0,1,none
3.0136,5,6,1,1,loyalty_recognition
9.298,6,7,0,0,technical_friction
3.3082,3,4,0,0,price_hesitation
0.4932,2,9,1,1,none
2.504,2,6,0,0,none
1.5719,4,6,0,1,loyalty_recognition
1.6887,0,2,1,0,none
4.5395,0,1,0,1,loyalty_recognition
5.5934,0,1,0,0,none
3.3381,1,9,0,0,none
3.704,2,4,0,0,none
0.6913,7,9,0,0,none
5.0351,0,0,0,0,none
0.7672,0,7,0,0,none
5.8741,1,2,0,0,none
1.7918,3,8,0,0,none
3.5857,1,7,0,0,none
9.3422,2,3,1,0,technical_friction
0.7175,2,3,0,1,none
0.6738,1,2,0,0,none
5.5804,5,6,0,0,price_hesitation
2.0487,2,9,1,0,none
2.038,0,1,0,0,none
6.8217,0,0,0,0,none
8.123,0,0,0,1,loyalty_recognition
0.1207,2,3,0,1,none
7.6635,4,8,0,1,price_hesitation
8.6487,3,6,0,0,price_hesitation
5.4004,6,10,0,0,price_hesitation
0.3002,2,3,0,0,none
4.1415,4,5,1,1,loyalty_recognition
3.6123,3,5,0,1,loyalty_recognition
0.9814,5,10,1,0,price_hesitation
6.0363,5,8,1,0,none
7.2588,5,6,0,0,price_hesitation
8.8937,1,2,0,0,none
2.5603,4,5,0,0,price_hesitation
7.0703,1,9,0,0,technical_friction
1.8827,0,0,0,0,none
1.5423,0,7,0,1,none
6.6894,0,0,0,0,none
5.5058,1,8,0,1,loyalty_recognition
2.9524,3,4,1,0,price_hesitation
6.5935,4,5,0,0,price_hesitation
2.5126,0,9,0,0,none
4.2876,0,1,0,0,none
5.898,1,2,0,0,none
6.8642,5,9,0,0,price_hesitation
9.3818,3,4,0,0,price_hesitation
6.3623,0,0,0,1,none
1.0731,5,8,0,0,price_hesitation
0.8659,0,9,1,0,none
5.8963,3,10,0,1,loyalty_recognition
2.0201,0,4,0,0,none
6.9972,0,3,0,0,price_hesitation
6.3364,7,10,0,1,loyalty_recognition
4.0599,6,7,1,1,loyalty_recognition
6.2425,1,2,0,1,none
1.1076,2,10,1,0,none
7.451,3,5,0,0,price_hesitation
5.7344,0,0,0,0,none
1.0423,0,1,1,0,none
5.4345,1,5,1,0,technical_friction
9.899,0,0,1,0,technical_friction
9.9249,3,9,1,0,technical_friction
5.4048,1,2,1,0,technical_friction
3.39,4,5,0,0,price_hesitation
8.7386,1,2,1,1,loyalty_recognition
6.8802,6,10,0,0,price_hesitation
9.9088,1,3,0,1,loyalty_recognition
9.3316,2,3,0,0,none
7.3234,5,8,1,0,technical_friction
0.2799,1,2,1,0,none
9.8385,8,9,0,0,price_hesitation
6.8522,7,8,1,1,loyalty_recognition
0.4188,2,7,0,0,none
6.6749,1,4,0,0,none
2.2874,0,1,0,0,none
3.7535,1,2,0,0,none
6.3566,6,7,1,0,none
3.8947,0,0,0,1,loyalty_recognition
1.039,3,4,1,0,none
6.2649,7,8,1,0,technical_friction
0.1399,0,1,0,1,none
5.1581,0,0,1,0,technical_friction
9.9047,0,10,0,0,none
8.1038,1,2,0,0,none
1.799,8,10,1,0,none
1.3587,1,9,1,0,none
2.3971,2,3,0,0,none
5.8403,2,4,0,0,none
8.2113,3,4,0,1,loyalty_recognition
9.3735,7,8,0,0,price_hesitation
0.7172,0,1,0,0,none
2.562,5,6,0,0,price_hesitation
2.1912,0,6,0,0,none
2.1071,2,10,0,0,none
6.8994,5,6,0,0,price_hesitation
3.383,6,7,0,1,price_hesitation
3.4573,1,2,0,0,none
8.0968,4,7,0,0,none
3.6459,5,6,0,0,price_hesitation
0.9657,0,0,0,1,none
8.1036,7,10,0,0,price_hesitation
4.6259,2,3,1,0,technical_friction
4.4925,0,1,0,0,none
0.6668,1,2,1,0,none
5.7745,1,10,0,0,price_hesitation
4.5573,3,6,1,0,technical_friction
0.9548,0,4,1,0,none
8.6145,0,1,0,0,none
9.9185,2,7,0,0,none
9.9489,2,7,0,0,none
9.3965,7,8,0,0,price_hesitation
1.2037,3,5,0,1,loyalty_recognition
7.9327,0,0,1,0,technical_friction
4.0901,5,6,0,1,loyalty_recognition
3.258,4,6,1,0,price_hesitation
9.3292,1,2,1,0,technical_friction
2.3213,0,1,0,0,none
3.3546,0,0,0,0,none
8.9133,0,2,0,0,none
7.1003,0,5,0,1,loyalty_recognition
8.6514,0,2,0,0,none
2.8649,0,0,1,0,none
2.7772,1,10,0,0,none
9.76,0,8,0,0,none
8.3216,1,2,1,1,loyalty_recognition
0.084,1,2,1,0,none
1.9095,8,10,0,0,none
9.5212,0,1,0,0,none
8.3511,1,2,0,0,none
0.6614,6,7,0,1,none
8.4685,3,4,1,0,technical_friction
6.1542,4,8,1,0,technical_friction
1.3576,5,6,1,0,none
5.0787,1,8,1,1,loyalty_recognition
7.102,4,5,0,0,price_hesitation
4.1802,1,2,1,0,technical_friction
7.7578,1,2,1,0,technical_friction
3.9654,0,2,0,0,none
2.6346,1,5,0,0,none
4.1725,5,10,0,0,price_hesitation
6.4925,4,6,0,0,price_hesitation
9.7899,7,8,0,1,loyalty_recognition
9.6436,3,8,0,0,price_hesitation
6.1322,1,2,0,0,none
2.3999,3,8,1,1,loyalty_recognition
7.484,0,0,0,0,none
8.219,1,2,1,0,technical_friction
3.6285,0,0,0,0,none
5.7139,3,4,1,0,technical_friction
7.3596,0,1,0,0,none
5.7312,0,0,0,0,none
7.4469,6,7,0,1,loyalty_recognition
4.4697,5,7,0,1,loyalty_recognition
7.6996,6,7,1,0,technical_friction
5.8244,5,6,0,0,price_hesitation
5.0297,4,9,0,0,price_hesitation
6.6516,7,10,0,0,price_hesitation
7.0426,0,1,0,0,none
6.3256,0,10,1,0,technical_friction
6.2228,6,7,0,0,technical_friction
3.9511,1,5,1,0,technical_friction
0.9815,0,10,0,1,price_hesitation
7.207,6,9,0,0,price_hesitation
2.3502,2,3,0,0,none
1.3008,4,5,0,0,none
6.8572,1,2,1,0,technical_friction
3.9433,5,6,0,0,price_hesitation
0.5042,1,2,0,0,none
3.2592,6,7,0,0,price_hesitation
7.4916,0,1,0,1,loyalty_recognition
6.0749,6,10,0,1,loyalty_recognition
9.9884,0,0,1,1,loyalty_recognition
9.2558,0,0,0,0,none
0.5649,7,8,0,0,none
9.936,3,10,0,0,price_hesitation
1.8215,6,9,0,0,price_hesitation
8.1537,0,6,1,1,loyalty_recognition
9.9083,4,8,1,0,price_hesitation
3.6153,1,2,1,0,price_hesitation
1.5136,1,2,0,0,none
1.4372,6,7,0,1,loyalty_recognition
4.5485,1,2,1,0,technical_friction
7.2597,0,0,0,0,loyalty_recognition
4.8018,4,6,0,0,price_hesitation
4.2047,7,9,0,0,price_hesitation
5.7408,2,3,0,0,none
9.2487,0,5,1,0,technical_friction
1.6459,4,9,1,0,none
9.7024,0,6,0,0,none
3.8887,3,5,0,0,price_hesitation
6.1207,3,4,1,0,technical_friction
4.7747,4,7,1,0,loyalty_recognition
7.5595,7,8,1,0,technical_friction
2.8438,1,5,0,0,none
1.8844,2,3,0,0,loyalty_recognition
8.7678,4,5,1,0,technical_friction
4.9009,5,7,0,0,price_hesitation
4.3734,5,6,1,0,technical_friction
3.9973,0,9,0,1,loyalty_recognition
6.2115,1,10,0,0,none
8.7927,7,8,0,0,price_hesitation
8.7043,0,5,0,0,none
1.8167,1,2,1,0,none
1.8316,5,8,1,0,none
0.3534,5,8,0,1,none
4.8075,4,5,0,1,loyalty_recognition
6.5894,0,5,1,1,loyalty_recognition
6.2818,4,5,0,1,loyalty_recognition
0.8565,0,0,0,0,none
3.0298,1,3,0,1,loyalty_recognition
6.3521,6,10,0,1,none
8.9184,0,9,0,0,loyalty_recognition
2.2526,6,10,1,1,loyalty_recognition
8.7197,6,9,0,1,loyalty_recognition
4.1712,2,10,0,1,loyalty_recognition
9.6963,7,8,1,0,none
2.3163,1,2,1,1,loyalty_recognition
1.618,5,9,0,0,none
7.7401,0,1,1,0,technical_friction
0.8249,3,4,1,0,none
6.596,2,10,0,0,none
4.8511,2,6,1,1,loyalty_recognition
6.7012,0,0,1,0,technical_friction
3.1099,3,4,1,1,loyalty_recognition
1.9746,2,6,0,1,technical_friction
6.2843,1,2,1,0,technical_friction
8.7681,0,2,0,0,none
6.9227,1,2,0,0,none
4.513,2,3,0,1,loyalty_recognition
5.0661,1,8,0,0,technical_friction
1.9388,0,1,0,0,none
8.6633,5,6,0,0,price_hesitation
9.0194,1,3,0,0,none
2.2161,1,3,0,0,none
5.4055,0,0,1,1,technical_friction
0.5832,0,1,0,0,none
8.7335,1,3,1,0,loyalty_recognition
4.8469,1,4,0,0,none
2.3568,5,6,1,0,price_hesitation
5.5026,1,2,0,1,loyalty_recognition
1.2537,0,0,1,1,loyalty_recognition
8.6645,7,9,0,1,loyalty_recognition
5.5715,2,10,1,1,loyalty_recognition
9.1341,4,5,1,0,technical_friction
5.3426,2,8,1,1,loyalty_recognition
3.2797,0,0,1,0,none
6.7597,4,8,0,0,price_hesitation
7.3645,3,4,1,0,loyalty_recognition
0.1707,4,5,1,0,none
6.3015,0,1,0,0,none
1.9295,1,3,0,0,none
4.0571,0,1,0,0,none
9.3595,1,2,0,0,technical_friction
2.7633,5,6,0,1,loyalty_recognition
3.1644,0,4,1,1,loyalty_recognition
0.1161,4,5,0,0,none
2.6373,0,3,1,1,loyalty_recognition
0.9781,5,6,1,0,none
3.3713,1,2,0,0,none
3.4788,1,6,1,0,none
5.5384,1,3,0,1,loyalty_recognition
1.1601,3,4,1,0,none
7.4107,1,4,0,0,none
5.4275,0,7,1,1,loyalty_recognition
6.5025,0,0,1,1,loyalty_recognition
2.1322,1,3,0,0,none
3.179,6,9,0,0,price_hesitation
4.2115,3,4,1,0,technical_friction
3.9576,2,6,1,0,none
9.2057,3,4,1,0,price_hesitation
6.8944,5,6,1,0,technical_friction
7.7913,4,10,1,0,price_hesitation
4.8353,5,6,0,0,price_hesitation
4.9831,2,3,0,0,none
6.6485,5,8,1,0,technical_friction
5.5701,4,7,0,0,price_hesitation
2.669,1,2,0,1,loyalty_recognition
6.3545,0,1,0,1,loyalty_recognition
8.9865,2,6,0,0,none
0.8903,0,1,0,0,none
6.0268,2,8,0,0,none
7.5667,1,6,0,0,none
3.1555,3,7,0,0,price_hesitation
5.0818,0,1,1,1,loyalty_recognition
5.6657,5,10,1,0,technical_friction
2.2253,1,10,0,0,none
3.7296,0,10,1,0,none
1.7013,0,0,0,1,loyalty_recognition
7.5261,0,7,0,0,none
8.7798,3,8,0,1,price_hesitation
6.246,0,1,0,0,none
7.8674,2,3,1,0,technical_friction
4.4539,4,10,0,0,price_hesitation
9.1722,1,8,0,0,none
2.8033,6,7,0,0,price_hesitation
7.7181,5,6,0,0,price_hesitation
5.9028,3,5,1,1,loyalty_recognition
7.7396,2,3,0,0,none
9.1954,2,8,1,1,loyalty_recognition
9.2098,0,0,0,0,none
5.7553,0,9,1,0,technical_friction
3.4558,0,8,0,0,none
8.0073,3,4,1,0,technical_friction
0.5553,5,10,0,0,none
0.7155,1,4,1,1,none
2.5484,3,4,0,0,price_hesitation
8.4925,3,4,0,0,price_hesitation
5.8096,1,2,0,1,loyalty_recognition
0.3952,5,7,0,1,technical_friction
1.0885,0,0,0,0,none
0.7064,4,7,1,0,none
4.02,0,0,0,0,none
0.9964,4,8,0,0,none
7.9903,2,3,0,0,none
7.8114,5,7,0,1,loyalty_recognition
9.7049,2,9,0,0,none
4.7002,2,3,0,0,none
1.2262,1,2,0,0,none
4.0028,0,0,0,0,none
8.9413,1,2,0,1,loyalty_recognition
5.7937,0,0,0,0,none
8.5735,1,5,1,0,technical_friction
0.4641,3,4,0,0,none
0.5541,0,5,0,0,none
8.7806,4,5,0,1,technical_friction
6.545,5,6,1,0,technical_friction
9.2854,2,7,0,0,none
8.415,1,2,0,1,loyalty_recognition
7.8796,1,2,0,0,none
9.6242,3,4,0,1,loyalty_recognition
6.8076,2,4,1,1,loyalty_recognition
3.3367,7,10,0,0,price_hesitation
7.4953,0,9,1,0,technical_friction
6.967,5,10,0,0,none
0.8211,0,2,0,0,none
9.9278,6,9,0,0,price_hesitation
3.8491,6,7,1,0,price_hesitation
3.5775,4,5,1,0,price_hesitation
4.8742,2,3,0,0,none
5.0643,4,7,0,0,price_hesitation
3.135,1,4,0,0,none
8.9582,1,7,0,1,loyalty_recognition
0.9969,6,9,1,0,none
